"stim_condition","acc","Response","RT","participant","Subject","Correct","Stimulus","Chanel1","Chanel2"
3,1,"3","0.46719799999846146",39,39,1,3,1,1
1,0,"2","1.0510763000056613",39,39,0,1,0,0
3,1,"3","0.36703310000302736",39,39,1,3,1,1
3,1,"3","0.25018139999883715",39,39,1,3,1,1
0,1,"0","0.25030440000409726",39,39,1,0,1,0
0,1,"0","0.21648889999778476",39,39,1,0,1,0
0,1,"0","0.15014220000011846",39,39,1,0,1,0
2,1,"2","0.8030929999949876",39,39,1,2,0,1
3,1,"3","0.4017945000086911",39,39,1,3,1,1
3,1,"3","0.31680990000313614",39,39,1,3,1,1
1,1,"1","0.6002701999968849",39,39,1,1,0,0
0,1,"0","0.7006942000007257",39,39,1,0,1,0
2,1,"2","0.7505748999974458",39,39,1,2,0,1
2,1,"2","0.5842511000082595",39,39,1,2,0,1
3,1,"3","0.4838445000059437",39,39,1,3,1,1
2,1,"2","0.9843699000048218",39,39,1,2,0,1
0,1,"0","0.3503460000065388",39,39,1,0,1,0
2,0,"3","0.9005370999948354",39,39,0,2,0,1
0,1,"0","0.33372049999888986",39,39,1,0,1,0
3,1,"3","0.5334833999950206",39,39,1,3,1,1
3,1,"3","0.3333591999980854",39,39,1,3,1,1
0,1,"0","0.2503508999943733",39,39,1,0,1,0
3,1,"3","0.4503532000089763",39,39,1,3,1,1
1,1,"1","0.7506416999967769",39,39,1,1,0,0
0,1,"0","0.5167857000051299",39,39,1,0,1,0
0,1,"0","0.6336760999984108",39,39,1,0,1,0
3,1,"3","1.5344406999938656",39,39,1,3,1,1
1,1,"1","0.8175141000101576",39,39,1,1,0,0
0,1,"0","0.30048299999907613",39,39,1,0,1,0
3,1,"3","0.2834729000023799",39,39,1,3,1,1
2,1,"2","0.8672600999998394",39,39,1,2,0,1
2,1,"2","0.8526235000026645",39,39,1,2,0,1
1,0,"0","0.38334329999634065",39,39,0,1,0,0
2,1,"2","0.9508664000022691",39,39,1,2,0,1
0,1,"0","0.4672941000026185",39,39,1,0,1,0
3,1,"3","0.7004447000072105",39,39,1,3,1,1
3,1,"3","0.3349277999950573",39,39,1,3,1,1
1,1,"1","0.8007533000054536",39,39,1,1,0,0
3,1,"3","0.45029529999010265",39,39,1,3,1,1
2,0,"1","0.7354293999960646",40,40,0,2,0,1
1,1,"1","0.6506194999965373",40,40,1,1,0,0
1,0,"3","0.5002872000040952",40,40,0,1,0,0
3,1,"3","0.40019309999479447",40,40,1,3,1,1
2,1,"2","0.902023900009226",40,40,1,2,0,1
1,1,"1","0.4672288000001572",40,40,1,1,0,0
3,1,"3","0.6002931999973953",40,40,1,3,1,1
3,1,"3","0.3334956000035163",40,40,1,3,1,1
3,1,"3","0.6173893000086537",40,40,1,3,1,1
3,1,"3","0.5337591999996221",40,40,1,3,1,1
3,1,"3","0.5175001000025077",40,40,1,3,1,1
1,1,"1","1.001256800009287",40,40,1,1,0,0
0,1,"0","0.39996830000018235",40,40,1,0,1,0
3,1,"3","0.6681644999916898",40,40,1,3,1,1
1,1,"1","1.2508261999901151",40,40,1,1,0,0
0,1,"0","0.48388539999723434",40,40,1,0,1,0
0,1,"0","0.4169811000028858",40,40,1,0,1,0
2,1,"2","0.6839385999919614",40,40,1,2,0,1
1,1,"1","0.6671599999972386",40,40,1,1,0,0
1,0,"3","1.1510576000000583",40,40,0,1,0,0
2,1,"2","0.666926699996111",40,40,1,2,0,1
2,0,"1","0.7339777000015602",40,40,0,2,0,1
0,1,"0","0.40182220000133384",40,40,1,0,1,0
0,1,"0","0.6003610999905504",40,40,1,0,1,0
0,1,"0","0.8342421000124887",40,40,1,0,1,0
3,1,"3","0.4833403999946313",40,40,1,3,1,1
3,1,"3","0.46695410000393167",40,40,1,3,1,1
1,1,"1","0.6175126999878557",40,40,1,1,0,0
2,1,"2","0.36792539998714346",40,40,1,2,0,1
3,0,"1","0.4850317999953404",40,40,0,3,1,1
0,1,"0","0.5505266999971354",40,40,1,0,1,0
2,1,"2","0.48372349998680875",40,40,1,2,0,1
3,1,"3","0.3836959000036586",40,40,1,3,1,1
1,1,"1","0.4170756999956211",40,40,1,1,0,0
2,0,"0","0.43366200001037214",40,40,0,2,0,1
1,1,"1","0.4837346999993315",40,40,1,1,0,0
3,1,"3","0.29992079999647103",40,40,1,3,1,1
1,1,"1","0.5508381999970879",40,40,1,1,0,0
2,0,"3","0.6670654000045033",40,40,0,2,0,1
0,1,"0","0.3004360000049928",40,40,1,0,1,0
3,0,"1","0.8843594000063604",40,40,0,3,1,1
2,0,"0","0.5505804999993416",40,40,0,2,0,1
2,0,"3","0.33341820001078304",40,40,0,2,0,1
1,1,"1","0.3672182000009343",40,40,1,1,0,0
3,1,"3","0.6673828000057256",40,40,1,3,1,1
3,1,"3","0.5339884999993956",40,40,1,3,1,1
0,0,"1","0.9339920999918832",40,40,0,0,1,0
0,1,"0","0.33362879999913275",40,40,1,0,1,0
1,0,"3","0.6001404999988154",40,40,0,1,0,0
0,0,"1","0.817443000007188",40,40,0,0,1,0
3,0,"1","1.1675516000104835",40,40,0,3,1,1
1,1,"1","0.43419169999833684",40,40,1,1,0,0
2,0,"3","0.4672121000039624",40,40,0,2,0,1
0,1,"0","0.4503446000016993",40,40,1,0,1,0
2,1,"2","0.4834543000033591",40,40,1,2,0,1
2,1,"2","0.5185182000132045",40,40,1,2,0,1
0,0,"1","0.9343637999991188",40,40,0,0,1,0
2,1,"2","0.8338224999897648",40,40,1,2,0,1
3,0,"1","0.8673666000104276",40,40,0,3,1,1
1,1,"1","0.5507636000111233",40,40,1,1,0,0
3,1,"3","0.7352313000010327",40,40,1,3,1,1
3,0,"1","0.5338334999978542",40,40,0,3,1,1
0,1,"0","0.4340498999954434",40,40,1,0,1,0
3,0,"1","0.43390169998747297",40,40,0,3,1,1
3,0,"1","0.5340028000064194",40,40,0,3,1,1
0,1,"0","0.33364609999989625",40,40,1,0,1,0
2,0,"0","0.5005205000052229",40,40,0,2,0,1
0,1,"0","0.8673984999913955",40,40,1,0,1,0
0,1,"0","0.5337871999945492",40,40,1,0,1,0
0,1,"0","0.6006954000040423",40,40,1,0,1,0
2,1,"2","1.4845285000046715",40,40,1,2,0,1
2,1,"2","0.4679546000115806",40,40,1,2,0,1
0,1,"0","0.7508883999980753",40,40,1,0,1,0
1,1,"1","0.4170994000014616",40,40,1,1,0,0
1,1,"1","0.33358449999650475",40,40,1,1,0,0
2,1,"2","0.5672923999954946",40,40,1,2,0,1
1,1,"1","0.4836078000080306",40,40,1,1,0,0
1,1,"1","0.5014511000044877",40,40,1,1,0,0
3,1,"3","0.667572200007271",40,40,1,3,1,1
3,1,"3","0.7336855000030482",40,40,1,3,1,1
3,1,"3","0.43375250000099186",40,40,1,3,1,1
0,1,"0","0.6007832999894163",40,40,1,0,1,0
3,0,"1","0.9841745000012452",40,40,0,3,1,1
3,0,"1","0.9341214000014588",40,40,0,3,1,1
1,0,"0","0.5337785000010626",40,40,0,1,0,0
3,0,"1","0.8174141999916174",40,40,0,3,1,1
2,0,"0","0.7508882999973139",40,40,0,2,0,1
0,1,"0","0.9009347999963211",40,40,1,0,1,0
0,1,"0","0.48397889999614563",40,40,1,0,1,0
2,1,"2","0.8004443000099855",40,40,1,2,0,1
3,1,"3","0.41716889999224804",40,40,1,3,1,1
1,1,"1","0.4506262000068091",40,40,1,1,0,0
1,1,"1","0.4505629999912344",40,40,1,1,0,0
1,1,"1","0.3837152999913087",40,40,1,1,0,0
1,1,"1","0.23434589999669697",40,40,1,1,0,0
3,1,"3","0.3501680000044871",40,40,1,3,1,1
3,1,"3","0.41726780000317376",40,40,1,3,1,1
3,1,"3","0.5006345000001602",40,40,1,3,1,1
0,0,"1","0.5172142999945208",40,40,0,0,1,0
0,1,"0","0.8171713000047021",40,40,1,0,1,0
2,1,"2","1.0507596999959787",40,40,1,2,0,1
2,1,"2","0.41694850000203587",40,40,1,2,0,1
0,1,"0","0.350249300012365",40,40,1,0,1,0
1,1,"1","0.7173111000010977",40,40,1,1,0,0
2,1,"2","0.5339888000016799",40,40,1,2,0,1
1,1,"1","0.5003376999957254",40,40,1,1,0,0
3,1,"3","0.5004426000086823",40,40,1,3,1,1
3,1,"3","0.4173936000006506",40,40,1,3,1,1
2,0,"1","0.4833987000019988",40,40,0,2,0,1
2,1,"2","0.46842640000977553",40,40,1,2,0,1
0,1,"0","1.0673784999962663",40,40,1,0,1,0
1,1,"1","0.5336906999873463",40,40,1,1,0,0
2,1,"2","0.4501413000107277",40,40,1,2,0,1
2,1,"2","0.3670203999936348",40,40,1,2,0,1
1,1,"1","0.31662599999981467",40,40,1,1,0,0
1,1,"1","0.45056080000358634",40,40,1,1,0,0
1,1,"1","0.45039130000805017",40,40,1,1,0,0
2,1,"2","0.5671734999923501",40,40,1,2,0,1
1,1,"1","0.4337394000031054",40,40,1,1,0,0
3,1,"3","0.71729200000118",40,40,1,3,1,1
3,1,"3","0.5840532000001986",40,40,1,3,1,1
1,1,"1","0.7674896999960765",40,40,1,1,0,0
3,0,"1","0.43389689999457914",40,40,0,3,1,1
1,1,"1","0.2672801000007894",40,40,1,1,0,0
0,0,"1","1.2510127999994438",40,40,0,0,1,0
1,1,"1","0.7174235999991652",40,40,1,1,0,0
1,1,"1","0.30023930000606924",40,40,1,1,0,0
2,1,"2","1.1675870000035502",40,40,1,2,0,1
2,1,"2","0.5838433999888366",40,40,1,2,0,1
1,1,"1","0.4169282000075327",40,40,1,1,0,0
1,1,"1","0.3669198999996297",40,40,1,1,0,0
3,1,"3","0.6508755999966525",40,40,1,3,1,1
3,1,"3","0.2836873000051128",40,40,1,3,1,1
2,0,"3","1.4177899999922374",40,40,0,2,0,1
1,1,"1","0.7340294000023277",40,40,1,1,0,0
2,1,"2","1.2848359000054188",40,40,1,2,0,1
0,0,"3","1.0174980999872787",40,40,0,0,1,0
0,0,"1","0.8003159999934724",40,40,0,0,1,0
3,0,"1","0.6170052999950713",40,40,0,3,1,1
1,1,"1","0.43358950001129415",40,40,1,1,0,0
1,1,"1","0.4168350999971153",40,40,1,1,0,0
3,0,"1","0.05038809998950455",40,40,0,3,1,1
1,1,"1","0.18334580000373535",40,40,1,1,0,0
2,1,"2","0.4332996000011917",40,40,1,2,0,1
3,0,"1","0.6674271000083536",40,40,0,3,1,1
2,1,"2","0.4834262999938801",40,40,1,2,0,1
3,0,"1","1.0511850000038976",40,40,0,3,1,1
1,1,"1","0.7173533000022871",40,40,1,1,0,0
0,0,"3","0.6001364999974612",40,40,0,0,1,0
0,0,"3","0.48371300000872",40,40,0,0,1,0
3,0,"1","0.5002933000068879",40,40,0,3,1,1
0,0,"3","0.6338427000009688",40,40,0,0,1,0
0,1,"0","0.316835199992056",40,40,1,0,1,0
1,1,"1","0.5005509000038728",40,40,1,1,0,0
1,1,"1","0.5671568999969168",40,40,1,1,0,0
1,0,"3","0.617057700001169",40,40,0,1,0,0
0,1,"0","0.5838516000076197",40,40,1,0,1,0
2,1,"2","0.7684856999985641",40,40,1,2,0,1
0,1,"0","0.5172901000041747",40,40,1,0,1,0
2,1,"2","0.9508851999999024",40,40,1,2,0,1
3,1,"3","0.4003128999902401",40,40,1,3,1,1
1,1,"1","0.6669802999967942",40,40,1,1,0,0
0,0,"3","0.4171453000017209",40,40,0,0,1,0
3,1,"3","0.8505638000060571",40,40,1,3,1,1
3,1,"3","0.6507031000073766",40,40,1,3,1,1
0,1,"0","0.683664600001066",40,40,1,0,1,0
0,1,"0","0.41853169999376405",40,40,1,0,1,0
2,1,"2","0.5672437000030186",40,40,1,2,0,1
3,1,"3","0.5171561000024667",40,40,1,3,1,1
2,1,"2","0.8337390000087908",40,40,1,2,0,1
2,1,"2","0.4340295000001788",40,40,1,2,0,1
3,1,"3","0.46730760000355076",40,40,1,3,1,1
1,0,"3","0.7010549999977229",40,40,0,1,0,0
0,1,"0","0.6505618000082904",40,40,1,0,1,0
0,1,"0","0.5504546000011032",40,40,1,0,1,0
0,0,"3","0.5840442000044277",40,40,0,0,1,0
1,0,"0","0.45017499999084976",40,40,0,1,0,0
1,1,"1","0.7169732000038493",40,40,1,1,0,0
0,1,"0","0.4669839999987744",40,40,1,0,1,0
3,1,"3","0.4170194000034826",40,40,1,3,1,1
0,1,"0","0.4338631999999052",40,40,1,0,1,0
1,0,"3","0.5672641999990446",40,40,0,1,0,0
0,1,"0","0.3838636000000406",40,40,1,0,1,0
0,1,"0","0.5170361999917077",40,40,1,0,1,0
0,0,"3","0.5501948000019183",40,40,0,0,1,0
2,0,"3","0.5339180000009947",40,40,0,2,0,1
0,1,"0","0.6513124000048265",40,40,1,0,1,0
3,1,"3","0.368022499998915",40,40,1,3,1,1
2,0,"3","0.23362359999737237",40,40,0,2,0,1
3,1,"3","0.5003920000017388",40,40,1,3,1,1
0,1,"0","0.4838447000074666",40,40,1,0,1,0
2,0,"3","0.4006035999918822",40,40,0,2,0,1
3,1,"3","0.2504075000033481",40,40,1,3,1,1
2,1,"2","0.7339394000009634",40,40,1,2,0,1
1,1,"1","0.867732500002603",40,40,1,1,0,0
2,0,"3","0.5335274999961257",40,40,0,2,0,1
0,1,"0","0.583736599990516",40,40,1,0,1,0
0,1,"0","0.7671432000061031",40,40,1,0,1,0
2,0,"3","0.4001719000079902",40,40,0,2,0,1
1,0,"0","0.4672655000031227",40,40,0,1,0,0
2,0,"0","0.45046130000264384",40,40,0,2,0,1
3,1,"3","0.28382010001223534",40,40,1,3,1,1
3,0,"1","0.6004812000028323",40,40,0,3,1,1
0,1,"0","0.400394000011147",40,40,1,0,1,0
2,1,"2","0.5837890999973752",40,40,1,2,0,1
0,1,"0","0.4671457999938866",40,40,1,0,1,0
1,1,"1","0.46670040000753943",40,40,1,1,0,0
0,0,"2","0.38342159999592695",40,40,0,0,1,0
0,1,"0","0.40053870000701863",40,40,1,0,1,0
3,0,"2","0.501149899995653",40,40,0,3,1,1
0,1,"0","0.6172976999951061",40,40,1,0,1,0
0,0,"1","0.9840825999999652",40,40,0,0,1,0
3,1,"3","0.4668155000108527",40,40,1,3,1,1
0,1,"0","0.4171024000097532",40,40,1,0,1,0
3,1,"3","0.7183136999956332",40,40,1,3,1,1
1,1,"1","0.4504065999935847",40,40,1,1,0,0
1,0,"2","0.7339924000116298",40,40,0,1,0,0
3,0,"1","0.4030878999910783",40,40,0,3,1,1
0,0,"3","0.3835853000055067",40,40,0,0,1,0
0,0,"2","0.7676957999938168",40,40,0,0,1,0
1,1,"1","0.633683199994266",40,40,1,1,0,0
2,1,"2","0.5505322999961209",40,40,1,2,0,1
2,0,"1","0.5004059999919264",40,40,0,2,0,1
1,1,"1","0.4503643999923952",40,40,1,1,0,0
3,0,"1","0.6672502000001259",40,40,0,3,1,1
0,0,"3","0.6838166999950772",40,40,0,0,1,0
0,1,"0","0.7346640999894589",40,40,1,0,1,0
1,1,"1","0.600011300004553",40,40,1,1,0,0
3,1,"3","0.450405800002045",40,40,1,3,1,1
1,1,"1","0.4670232000062242",40,40,1,1,0,0
3,0,"0","0.46707749999768566",40,40,0,3,1,1
2,0,"3","0.8849306000047363",40,40,0,2,0,1
1,0,"0","1.1843725000071572",40,40,0,1,0,0
3,1,"3","0.316999599992414",40,40,1,3,1,1
1,1,"1","0.3839750000042841",40,40,1,1,0,0
0,1,"0","0.48352409999642987",40,40,1,0,1,0
1,1,"1","0.4171055999904638",40,40,1,1,0,0
1,1,"1","0.31716960000630934",40,40,1,1,0,0
3,0,"1","0.7338693000056082",40,40,0,3,1,1
1,1,"1","0.5669089000002714",40,40,1,1,0,0
0,0,"3","0.6337709000072209",40,40,0,0,1,0
1,1,"1","0.5503169000003254",40,40,1,1,0,0
1,0,"3","0.3516322999930708",40,40,0,1,0,0
2,0,"0","0.6005463000037707",40,40,0,2,0,1
2,1,"2","0.5170320999895921",40,40,1,2,0,1
0,1,"0","0.5338006999954814",40,40,1,0,1,0
3,0,"1","0.5674656000046525",40,40,0,3,1,1
1,1,"1","0.5003338000096846",40,40,1,1,0,0
3,1,"3","0.733784399999422",40,40,1,3,1,1
1,1,"1","0.28353250000509433",40,40,1,1,0,0
1,1,"1","0.41706490000069607",40,40,1,1,0,0
3,0,"1","0.2334685000096215",40,40,0,3,1,1
1,1,"1","0.5505182000051718",40,40,1,1,0,0
0,0,"1","1.2845872000034433",40,40,0,0,1,0
2,1,"2","0.667243599993526",40,40,1,2,0,1
3,1,"3","0.6339327000023331",40,40,1,3,1,1
0,0,"3","0.5675382999907015",40,40,0,0,1,0
0,0,"1","0.767624900006922",40,40,0,0,1,0
3,1,"3","0.26665659999707714",40,40,1,3,1,1
1,1,"1","0.45057540001289453",40,40,1,1,0,0
0,0,"2","0.5839626999950269",40,40,0,0,1,0
2,1,"2","0.6006680999998935",40,40,1,2,0,1
3,1,"3","0.6170695000037085",40,40,1,3,1,1
1,1,"1","0.46888010000111535",40,40,1,1,0,0
3,1,"3","0.5839869000046747",40,40,1,3,1,1
1,0,"2","0.750321299987263",40,40,0,1,0,0
2,1,"2","0.6008091999974567",40,40,1,2,0,1
1,1,"1","0.7350890000088839",40,40,1,1,0,0
0,0,"3","0.5854061999998521",40,40,0,0,1,0
3,1,"3","0.4671915000071749",40,40,1,3,1,1
2,1,"2","0.6196802999911597",40,40,1,2,0,1
1,1,"1","0.4834906000032788",40,40,1,1,0,0
0,0,"3","0.6697635999880731",40,40,0,0,1,0
3,0,"1","0.6670966000092449",40,40,0,3,1,1
1,1,"1","0.4017786999902455",40,40,1,1,0,0
0,0,"2","0.7173282000003383",40,40,0,0,1,0
1,1,"1","0.5003895999980159",40,40,1,1,0,0
1,1,"1","0.650550899998052",40,40,1,1,0,0
1,1,"1","0.7838885000091977",40,40,1,1,0,0
1,1,"1","1.4515807999996468",40,40,1,1,0,0
0,0,"3","1.2863829999987502",40,40,0,0,1,0
2,1,"2","1.5346282000100473",40,40,1,2,0,1
2,1,"2","0.7839657999866176",40,40,1,2,0,1
2,1,"2","0.3669889000011608",40,40,1,2,0,1
0,0,"3","0.7670730999961961",40,40,0,0,1,0
2,1,"2","0.5338130000018282",40,40,1,2,0,1
0,1,"0","0.6671838000038406",40,40,1,0,1,0
3,1,"3","0.6338752000010572",40,40,1,3,1,1
3,0,"2","0.6340626000019256",40,40,0,3,1,1
2,1,"2","0.6671690000075614",40,40,1,2,0,1
2,1,"2","0.633935100006056",40,40,1,2,0,1
2,1,"2","0.3334162999963155",40,40,1,2,0,1
3,1,"3","0.40039180000894703",40,40,1,3,1,1
3,1,"3","0.3667466000042623",40,40,1,3,1,1
0,0,"3","0.6173712000017986",40,40,0,0,1,0
1,0,"3","0.4338242999947397",40,40,0,1,0,0
3,1,"3","0.5835204000031808",40,40,1,3,1,1
3,1,"3","0.6177135000034468",40,40,1,3,1,1
1,0,"3","0.4337247999937972",40,40,0,1,0,0
2,1,"2","0.5837585999979638",40,40,1,2,0,1
2,1,"2","0.30043149999983143",40,40,1,2,0,1
1,0,"3","0.6673747000022558",40,40,0,1,0,0
2,1,"2","0.5006700000085402",40,40,1,2,0,1
1,1,"1","1.5347353000106523",40,40,1,1,0,0
1,1,"1","1.0339298999897437",40,40,1,1,0,0
0,0,"2","1.0342893000051845",40,40,0,0,1,0
2,1,"2","0.7673667999915779",40,40,1,2,0,1
2,1,"2","0.3505289000022458",40,40,1,2,0,1
2,1,"2","0.9011262000130955",40,40,1,2,0,1
1,1,"1","1.067205199986347",40,40,1,1,0,0
3,1,"3","0.5501733999990392",40,40,1,3,1,1
0,1,"0","0.585586000001058",40,40,1,0,1,0
0,1,"0","0.6337445999961346",40,40,1,0,1,0
3,1,"3","0.5677701999957208",40,40,1,3,1,1
2,1,"2","0.5338559000083478",40,40,1,2,0,1
3,1,"3","0.734052799991332",40,40,1,3,1,1
3,1,"3","0.5171816999936709",40,40,1,3,1,1
3,1,"3","0.6004870999895502",40,40,1,3,1,1
0,1,"0","0.9674165000033099",40,40,1,0,1,0
0,0,"3","0.7340434000070672",40,40,0,0,1,0
0,0,"1","0.9009222000022419",40,40,0,0,1,0
1,1,"1","0.7506318000087049",40,40,1,1,0,0
2,0,"1","0.8340348999918206",40,40,0,2,0,1
1,1,"1","0.7343363999971189",40,40,1,1,0,0
1,1,"1","0.6507477999984985",40,40,1,1,0,0
3,1,"3","0.4506842999981018",40,40,1,3,1,1
1,1,"1","0.4504042000044137",40,40,1,1,0,0
2,1,"2","0.4001531999965664",40,40,1,2,0,1
0,0,"2","0.7504492000007303",40,40,0,0,1,0
0,0,"3","1.001091300000553",40,40,0,0,1,0
0,1,"0","0.5347661999985576",40,40,1,0,1,0
1,1,"1","0.7339903999964008",40,40,1,1,0,0
1,1,"1","0.5673576999979559",40,40,1,1,0,0
1,1,"1","0.3837639000121271",40,40,1,1,0,0
0,0,"2","0.7672741999995196",40,40,0,0,1,0
0,0,"3","0.6838343999988865",40,40,0,0,1,0
1,1,"1","0.5005920999974478",40,40,1,1,0,0
0,1,"0","0.6337736999994377",40,40,1,0,1,0
1,1,"1","0.48368390000541694",40,40,1,1,0,0
0,0,"2","0.6338485999876866",40,40,0,0,1,0
1,1,"1","0.5504271999961929",40,40,1,1,0,0
1,1,"1","0.4003662000031909",40,40,1,1,0,0
2,1,"2","0.6671442000078969",40,40,1,2,0,1
1,1,"1","0.45055239999783225",40,40,1,1,0,0
0,1,"0","0.5836661999928765",40,40,1,0,1,0
2,1,"2","0.7337695000023814",40,40,1,2,0,1
2,1,"2","0.7338561999931699",40,40,1,2,0,1
3,1,"3","0.750788500008639",40,40,1,3,1,1
1,1,"1","0.43379060000006575",40,40,1,1,0,0
2,1,"2","0.40044190001208335",40,40,1,2,0,1
2,1,"2","0.30038789998798165",40,40,1,2,0,1
3,1,"3","0.5337730999890482",40,40,1,3,1,1
0,0,"3","0.7684412999951746",40,40,0,0,1,0
0,0,"2","0.38340760000573937",40,40,0,0,1,0
2,1,"2","0.25001350000093225",40,40,1,2,0,1
2,1,"2","0.6004323000088334",40,40,1,2,0,1
3,1,"3","0.5339337000041269",40,40,1,3,1,1
1,1,"1","0.7671277000044938",40,40,1,1,0,0
2,1,"2","0.35073089999787044",40,40,1,2,0,1
0,0,"1","1.1509174999955576",40,40,0,0,1,0
3,1,"3","0.46710509998956695",40,40,1,3,1,1
2,1,"2","0.4337926000007428",40,40,1,2,0,1
2,1,"2","0.3516581000003498",40,40,1,2,0,1
1,1,"1","0.5004050999996252",40,40,1,1,0,0
0,0,"3","0.85061819999828",40,40,0,0,1,0
0,1,"0","0.2837141999916639",40,40,1,0,1,0
2,1,"2","0.6668940000090515",40,40,1,2,0,1
1,1,"1","0.5169312999933027",40,40,1,1,0,0
3,0,"1","0.5673603999894112",40,40,0,3,1,1
0,0,"3","0.5503125999966869",40,40,0,0,1,0
0,1,"0","0.8173621000023559",40,40,1,0,1,0
1,1,"1","0.4840671999991173",40,40,1,1,0,0
1,1,"1","0.5190908999938983",40,40,1,1,0,0
1,1,"1","0.6840535999945132",40,40,1,1,0,0
0,1,"0","0.5337871999945492",40,40,1,0,1,0
0,1,"0","0.8673585999931674",40,40,1,0,1,0
2,0,"1","0.45045450000907294",40,40,0,2,0,1
0,1,"0","0.4171121000108542",40,40,1,0,1,0
2,1,"2","0.43366880000394303",40,40,1,2,0,1
0,1,"0","0.45018980000168085",40,40,1,0,1,0
1,1,"1","0.4171020000067074",40,40,1,1,0,0
2,0,"1","0.5674712000036379",40,40,0,2,0,1
1,1,"1","0.634059599993634",40,40,1,1,0,0
0,0,"3","0.8837230000062846",40,40,0,0,1,0
1,1,"1","0.81781609999598",40,40,1,1,0,0
2,1,"2","0.650426599997445",40,40,1,2,0,1
1,0,"2","0.3335459000081755",40,40,0,1,0,0
0,1,"0","0.53407629999856",40,40,1,0,1,0
2,0,"3","0.817280600007507",40,40,0,2,0,1
3,0,"1","0.467001099998015",40,40,0,3,1,1
1,1,"1","0.5840013999986695",40,40,1,1,0,0
3,0,"1","0.6674311999959173",40,40,0,3,1,1
3,0,"2","0.5673660000029486",40,40,0,3,1,1
0,1,"0","0.8172133000043686",40,40,1,0,1,0
3,0,"2","0.46707949999836273",40,40,0,3,1,1
0,1,"0","0.6673518000025069",40,40,1,0,1,0
1,0,"0","0.6505521000071894",40,40,0,1,0,0
2,1,"2","0.6506073000055039",40,40,1,2,0,1
3,1,"3","0.7009419000096386",40,40,1,3,1,1
0,0,"2","0.8176518999971449",40,40,0,0,1,0
2,1,"2","0.6169956999947317",40,40,1,2,0,1
3,1,"3","0.5667890000040643",40,40,1,3,1,1
3,1,"3","0.7847697999968659",40,40,1,3,1,1
3,1,"3","0.2512778999953298",40,40,1,3,1,1
3,1,"3","0.500121199991554",40,40,1,3,1,1
3,1,"3","0.6008045999915339",40,40,1,3,1,1
3,1,"3","0.7507547000132035",40,40,1,3,1,1
0,0,"3","0.6338200999889523",40,40,0,0,1,0
2,0,"3","0.4671650999953272",40,40,0,2,0,1
2,1,"2","0.7674116999987746",40,40,1,2,0,1
3,1,"3","0.4670493000012357",40,40,1,3,1,1
0,0,"3","0.5337897999997949",40,40,0,0,1,0
3,1,"3","0.4670263000007253",40,40,1,3,1,1
3,1,"3","0.28370600000198465",40,40,1,3,1,1
2,0,"3","0.21671439999772701",40,40,0,2,0,1
2,1,"2","0.43387550000625197",40,40,1,2,0,1
1,0,"3","0.5336279000039212",40,40,0,1,0,0
1,1,"1","0.7837969999964116",40,40,1,1,0,0
2,1,"2","0.5007285999890883",40,40,1,2,0,1
0,1,"0","1.0345885999995517",40,40,1,0,1,0
1,0,"0","0.9673888000106672",40,40,0,1,0,0
3,1,"3","0.6672140000009676",40,40,1,3,1,1
0,1,"0","0.7343298999912804",40,40,1,0,1,0
3,1,"3","0.7860590000054799",40,40,1,3,1,1
0,1,"0","0.519091499998467",40,40,1,0,1,0
2,1,"2","0.6174032999988412",40,40,1,2,0,1
0,1,"0","0.4511768999946071",40,40,1,0,1,0
3,1,"3","0.6003458000050159",40,40,1,3,1,1
0,0,"1","1.0679586000042036",40,40,0,0,1,0
2,1,"2","0.5839399999968009",40,40,1,2,0,1
3,1,"3","0.7838124999980209",40,40,1,3,1,1
2,1,"2","0.46801480000431184",40,40,1,2,0,1
1,0,"3","0.33339600000181235",40,40,0,1,0,0
1,0,"3","0.717434600010165",40,40,0,1,0,0
2,1,"2","0.3668859000026714",40,40,1,2,0,1
1,0,"3","0.6524088000005577",40,40,0,1,0,0
1,0,"3","0.6002988999971421",40,40,0,1,0,0
0,0,"2","0.5504151999921305",40,40,0,0,1,0
0,1,"0","0.6675367999996524",40,40,1,0,1,0
2,1,"2","0.38345389999449253",40,40,1,2,0,1
1,0,"3","0.4837543000030564",40,40,0,1,0,0
2,0,"3","0.7175371000048472",40,40,0,2,0,1
1,0,"3","0.5671773999929428",40,40,0,1,0,0
2,1,"2","0.6170837999961805",40,40,1,2,0,1
1,0,"3","0.5837011999974493",40,40,0,1,0,0
2,0,"3","0.4518155999976443",40,40,0,2,0,1
0,1,"0","0.6172487000003457",40,40,1,0,1,0
2,1,"2","0.5184476000140421",40,40,1,2,0,1
3,1,"3","0.31692340000881813",40,40,1,3,1,1
3,1,"3","0.41720209999766666",40,40,1,3,1,1
3,1,"3","0.28356690000509843",40,40,1,3,1,1
0,0,"3","0.5170195000100648",40,40,0,0,1,0
0,1,"0","0.717017399991164",40,40,1,0,1,0
2,0,"3","0.5669724000035785",40,40,0,2,0,1
3,0,"1","0.6176199000037741",40,40,0,3,1,1
0,1,"0","0.8007025999977486",40,40,1,0,1,0
2,1,"2","0.7002403999940725",40,40,1,2,0,1
1,0,"0","0.4354553000011947",40,40,0,1,0,0
3,1,"3","0.3334830999956466",40,40,1,3,1,1
0,1,"0","0.6170117000001483",40,40,1,0,1,0
